Id,sequence_id,patient_id,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,file_size,result
201256,209,2,-1.6805e-06,-0.245901,0.000359558,-0.120846,0.122768,0.0881367,0.256143,0.17753,0.160446,0.0237958,0.269976,0.0906631,0.0649994,-0.0283495,-0.174475,-0.00684535,4548468,0
201257,209,2,1.17188e-06,-0.307089,0.00372902,-0.143191,0.165536,0.106124,0.317588,0.211345,0.186238,0.0284458,0.331224,0.106046,0.0762743,-0.0325697,-0.20735,-0.0182627,5520320,0
201258,209,2,1.67643e-06,-0.293499,-0.00011377,-0.139062,0.150872,0.104316,0.312609,0.187886,0.194578,0.0278417,0.32387,0.0934534,0.0748825,-0.0325873,-0.198421,-0.00510507,5632982,0
201259,209,2,8.54492e-08,-0.309397,0.000365951,-0.131892,0.147834,0.102517,0.316442,0.20873,0.177847,0.0275583,0.326109,0.10883,0.0842036,-0.0280405,-0.207325,-0.0145118,5594096,0
201260,209,2,-1.26953e-06,-0.2548,0.013225,-0.105858,0.148755,0.083455,0.260746,0.1514,0.14805,0.0232,0.276683,0.0846673,0.0680991,-0.0220794,-0.176954,-0.0104202,5371944,0
201261,210,2,2.11589e-06,-0.303511,0.0164261,-0.126267,0.153285,0.0929869,0.297261,0.194974,0.183912,0.0268833,0.309751,0.0981032,0.0796155,-0.0346669,-0.197742,-0.00475122,5528263,0
201262,210,2,-9.19596e-07,-0.298858,0.00927231,-0.129077,0.155078,0.0937944,0.303475,0.184532,0.178951,0.0268292,0.321467,0.103559,0.0734248,-0.0338498,-0.194079,-0.00672961,5571844,0
201263,210,2,-6.14421e-07,-0.29767,0.0090094,-0.124545,0.153426,0.101017,0.31133,0.195247,0.173447,0.0265417,0.316571,0.0951499,0.0742966,-0.0324494,-0.202249,-0.0164255,5540454,0
201264,210,2,-1.79036e-07,-0.304091,0.0122723,-0.132358,0.148604,0.096993,0.302084,0.19428,0.185825,0.0272667,0.323774,0.101875,0.0789261,-0.0264824,-0.200674,-0.00503331,5638592,0
201265,210,2,5.61523e-07,-0.284655,0.00852013,-0.12585,0.153172,0.100487,0.298795,0.192121,0.172697,0.0263458,0.310353,0.0942549,0.0754867,-0.0298884,-0.201074,-0.0120623,5626476,0
201266,210,2,1.59709e-06,-0.293086,0.0126885,-0.137276,0.164472,0.0970274,0.296354,0.193129,0.191727,0.02765,0.331767,0.0950963,0.085417,-0.0346078,-0.209129,-0.0113705,5683419,0
201267,211,2,-8.6263e-07,-0.290589,-0.00470534,-0.141256,0.161746,0.0935569,0.28988,0.176713,0.188604,0.0276708,0.331787,0.100616,0.0785536,-0.0292202,-0.197434,0.00317417,5499032,0
201268,211,2,4.63867e-07,-0.276016,-0.00484714,-0.135555,0.160701,0.0975258,0.283251,0.185188,0.178193,0.0264583,0.312636,0.0835874,0.0673829,-0.0322492,-0.187333,-0.00389992,5322301,0
201269,211,2,2.03451e-08,-0.309463,-0.000937907,-0.13807,0.161247,0.114857,0.312575,0.203512,0.177753,0.0282542,0.332129,0.0944908,0.0747543,-0.0345962,-0.19842,-0.0116506,5488509,0
201270,211,2,1.16374e-06,-0.262658,-0.00582341,-0.135638,0.151192,0.101828,0.278905,0.181841,0.162945,0.0249542,0.2863,0.0795004,0.0685613,-0.0347747,-0.183534,-0.00142162,4955814,0
201271,211,2,-1.10626e-07,-0.0448127,-0.00323358,-0.0240875,0.0236625,0.0196126,0.0500666,0.0303544,0.0253334,0.00405417,0.0485916,0.0133124,0.0103918,-0.00453755,-0.0299041,-0.000241828,871231,0
201272,211,2,-5.08626e-10,0.0,-5.08626e-10,3.8147e-10,-2.54313e-10,-2.54313e-10,0.0,-1.01725e-09,-3.17891e-10,2.98023e-12,3.17891e-10,-6.35783e-11,2.54313e-10,0.0,3.8147e-10,-2.54313e-10,61967,0
201273,212,2,1.35091e-06,-0.298912,-0.00973363,-0.129958,0.160253,0.10297,0.316616,0.207726,0.181913,0.0287333,0.337721,0.0989463,0.0653042,-0.0334163,-0.206066,-0.00514674,5584947,0
201274,212,2,-2.72624e-07,-0.307101,0.0122637,-0.157929,0.18817,0.114932,0.333125,0.207378,0.187396,0.030425,0.355333,0.101875,0.0828674,-0.0416913,-0.224383,-0.00882429,5610170,0
201275,212,2,-7.48698e-07,-0.263016,0.0108646,-0.118996,0.148751,0.105718,0.279424,0.178817,0.15839,0.0188958,0.299499,0.0864872,0.0557757,-0.0389329,-0.187217,-0.0110585,5655695,0
201276,212,2,-1.31632e-06,-0.290301,0.00751315,-0.116484,0.136958,0.106726,0.29798,0.220832,0.165913,0.0267541,0.308238,0.0877463,0.0653956,-0.0368796,-0.20488,-0.0123464,5593727,0
201277,212,2,-6.51042e-07,-0.258482,0.0116333,-0.112543,0.14586,0.0859998,0.273999,0.181111,0.159375,0.025575,0.291876,0.087605,0.0632005,-0.0356413,-0.18748,-0.00339658,5536205,0
201278,212,2,1.4445e-06,-0.304712,-0.00595747,-0.140997,0.160185,0.0980632,0.300472,0.187418,0.174616,0.0235999,0.321013,0.0915455,0.0908007,0.00220763,-0.186524,0.00446682,5699968,0
201279,213,2,-1.22274e-06,-0.278476,0.00897516,-0.122991,0.148975,0.111557,0.28733,0.18583,0.162018,0.0189797,0.299647,0.086846,0.0556331,-0.0227921,-0.185387,-0.011987,5623298,0
201280,213,2,8.7382e-07,-0.239404,0.00646676,-0.101853,0.126616,0.0735093,0.236978,0.158604,0.146622,0.0186699,0.278358,0.0907048,0.0608072,-0.0232246,-0.163271,-0.00927141,5120486,0
201281,213,2,-1.3265e-06,-0.282794,-0.00225109,-0.142427,0.137312,0.118547,0.304437,0.188561,0.177992,0.01985,0.307537,0.0857247,0.062072,-0.0342258,-0.188366,-0.00188479,5444442,0
201282,213,2,6.49007e-07,-0.250162,-0.00308629,-0.115443,0.123572,0.0829912,0.247605,0.158833,0.147525,0.0150414,0.271682,0.0843288,0.0660835,-0.019312,-0.159279,0.00443706,4868382,0
201283,213,2,-4.17074e-08,-0.282847,0.0149453,-0.115022,0.156113,0.0863791,0.261424,0.160346,0.163575,0.0208912,0.299555,0.0866738,0.07235,-0.00909602,-0.173225,-0.00643777,5887227,0
201284,213,2,1.26953e-06,-0.235659,0.00209495,-0.117231,0.131699,0.100667,0.258042,0.161691,0.146509,0.0139575,0.271983,0.0769835,0.0617097,-0.0282162,-0.165183,-0.0130586,5290181,0
201285,214,2,-8.71785e-07,-0.260608,0.00241785,-0.119943,0.152764,0.0982903,0.267612,0.159745,0.148625,0.00867864,0.282404,0.0824538,0.0566451,-0.0131207,-0.163308,-0.0036966,5792926,0
201286,214,2,-7.37e-07,-0.259658,0.000603608,-0.106974,0.158402,0.0902824,0.262047,0.165104,0.144109,0.00768672,0.274408,0.0804828,0.0602203,-0.0167008,-0.167196,-0.00864227,5758364,0
201287,214,2,-7.42594e-08,-0.262724,-0.0025574,-0.080945,0.148215,0.0878548,0.258588,0.162813,0.143199,0.00799918,0.278446,0.0813326,0.0626593,-0.0215959,-0.17007,-0.00159599,5622143,0
201288,214,2,5.97127e-07,-0.131463,-0.00263385,-0.0655449,0.0735494,0.0489703,0.148788,0.0916336,0.0789789,0.00382497,0.146416,0.0411207,0.0287744,-0.00957847,-0.0857292,-0.00375449,3077275,0
201289,214,2,-3.05176e-09,-0.00194583,2.50019e-05,-0.000429167,0.000116669,0.0013625,0.00315833,0.00135417,0.000904165,0.000537499,0.00194167,0.000562502,-0.000462499,-0.0012,-0.00116667,-0.000158335,71060,0
201290,214,2,5.53385e-07,-0.295308,-0.00742515,-0.128724,0.127728,0.159743,0.322361,0.208872,0.142099,-0.00451693,0.264259,0.0835993,0.0512342,-0.019984,-0.17775,-0.0127419,4986303,0
201291,215,2,-9.30786e-07,-0.302121,0.00339325,-0.137909,0.163626,0.146758,0.34391,0.215831,0.165622,-0.000187341,0.314563,0.0855908,0.0709211,-0.0329324,-0.213525,-0.0163867,5588702,0
201292,215,2,-2.91189e-07,-0.25238,-0.00763781,-0.12195,0.132697,0.130786,0.284026,0.168637,0.150629,0.00982808,0.27509,0.0766627,0.0606926,-0.0343713,-0.182093,-0.0114037,4593836,0
201293,215,2,0.0,-0.000516668,-0.00024167,-0.000204165,5.83364e-05,0.000816681,0.000845828,0.00112083,4.16667e-06,-0.000316663,0.0003,-0.000112498,-7.08272e-05,-0.00022916,-0.000412505,-8.75056e-05,79677,0
201294,215,2,2.33968e-07,-0.045746,0.00191661,-0.018046,0.0228921,0.0205001,0.0463251,0.0282378,0.0232875,0.00180398,0.0443126,0.0123958,0.007521,-0.00390004,-0.0265417,-0.00253757,847823,0
201295,215,2,-1.20443e-06,-0.350654,-0.0035335,-0.172518,0.20922,0.161898,0.372438,0.232939,0.191704,0.00473298,0.358559,0.0954489,0.0727048,-0.0258366,-0.222078,-0.0154615,5879029,0
201296,215,2,-2.23796e-08,-0.19268,-0.00604641,-0.0858244,0.120996,0.0875057,0.206342,0.122851,0.0938629,-0.00432937,0.186779,0.0439672,0.0458493,-0.010621,-0.118538,-0.00200366,3919620,0
201297,216,2,4.19108e-07,-0.123667,0.00411253,-0.0601286,0.0608255,0.0435124,0.128559,0.0834117,0.0724461,0.00555434,0.135567,0.0387793,0.0341,-0.00726226,-0.0808538,-0.00241671,2454326,0
201298,216,2,-5.90006e-07,-0.203474,0.0115159,-0.0893115,0.098612,0.072616,0.203788,0.128346,0.118783,0.00645501,0.214396,0.0706337,0.0504627,-0.0158875,-0.135917,0.000558158,4361518,0
201299,216,2,6.34766e-07,-0.238087,0.0089549,-0.103933,0.128671,0.0874917,0.2299,0.155229,0.131487,0.0131631,0.24675,0.0693831,0.056062,-0.0115248,-0.151096,-0.00980385,4674423,0
201300,216,2,6.81559e-07,-0.237339,0.0124866,-0.111267,0.138876,0.0789671,0.249063,0.167208,0.145409,0.00907092,0.261121,0.0743007,0.0536298,-0.0223585,-0.165442,-0.00116315,5240420,0
201301,216,2,-5.28971e-08,-0.13012,0.00460402,-0.0465955,0.0792038,0.051075,0.1257,0.0790087,0.067342,0.00127898,0.129337,0.0364039,0.0321505,-0.011567,-0.0839422,-0.00502903,2660465,0
201302,216,2,5.80851e-07,-0.146979,0.0136786,-0.0624914,0.102151,0.0541001,0.147954,0.0906537,0.0858709,0.00486271,0.161263,0.0537915,0.0379204,-0.017158,-0.104666,-0.0146667,3185146,0
201303,217,2,-2.21761e-07,-0.171222,0.0128298,-0.0717417,0.0925502,0.0552589,0.171953,0.111938,0.109109,0.0128578,0.19912,0.0580868,0.0480086,-0.0180205,-0.119546,-0.00692101,3844308,0
201304,217,2,-5.45247e-07,-0.234487,0.00956664,-0.103962,0.132805,0.0748342,0.23955,0.147692,0.140712,0.0134615,0.25695,0.0805249,0.0592366,-0.0218085,-0.159396,-0.00918326,4835309,0
201305,217,2,1.11338e-06,-0.249443,0.00942469,-0.0963382,0.120136,0.0848426,0.261324,0.158612,0.14399,0.0128253,0.265791,0.080287,0.0661714,-0.0224662,-0.166258,-0.0114242,5082273,0
201306,217,2,1.87174e-07,-0.2228,0.00923011,-0.0915952,0.102397,0.0914925,0.234334,0.149859,0.132067,0.0163247,0.24055,0.072534,0.0517416,-0.0255918,-0.153604,-0.00782521,4206767,0
201307,217,2,-4.72005e-07,-0.105371,0.00857918,-0.0483714,0.0606508,0.0365954,0.104262,0.061358,0.0672006,0.005925,0.113367,0.0342792,0.0297584,-0.0119663,-0.0683831,0.00168734,2430711,0
201308,217,2,-7.06991e-07,-0.132658,0.00338752,-0.0635746,0.0748043,0.0513458,0.140134,0.096242,0.0818954,0.00654193,0.148646,0.0474378,0.0270961,-0.0130711,-0.0927665,-0.00369156,2605534,0
201309,218,2,1.46891e-06,-0.307553,0.00308592,-0.132987,0.172481,0.105886,0.298592,0.1859,0.18989,0.0213757,0.333642,0.104953,0.0736507,-0.0348454,-0.207612,-0.000171818,5722273,0
201310,218,2,-4.15039e-07,-0.296953,0.00381671,-0.138159,0.16346,0.105791,0.303452,0.189288,0.179714,0.0179996,0.333225,0.102384,0.0793996,-0.0348327,-0.206421,-0.00152513,5864200,0
201311,218,2,-1.96126e-06,-0.313174,0.00973042,-0.137841,0.180042,0.0974993,0.309446,0.198362,0.19082,0.0219002,0.357563,0.111717,0.0827908,-0.0386331,-0.220174,-0.00402004,5849307,0
201312,218,2,-5.08626e-09,-0.297438,-0.000633362,-0.153876,0.18539,0.123282,0.318572,0.199034,0.1889,0.0213797,0.335359,0.0962085,0.0719334,-0.0419049,-0.214921,-0.00900356,5669940,0
201313,218,2,-8.70768e-07,-0.300088,0.00963378,-0.144758,0.155022,0.111757,0.320522,0.191887,0.190457,0.0225749,0.33267,0.098938,0.0746079,-0.0285299,-0.207512,-0.00750901,5715308,0
201314,218,2,-7.4056e-07,-0.289372,0.00729305,-0.141266,0.157377,0.125105,0.320303,0.212519,0.170466,0.013826,0.325109,0.0905046,0.0665594,-0.0413953,-0.206396,-0.0140044,5788245,0
201315,219,2,1.19629e-06,-0.315801,0.0220988,-0.138102,0.170001,0.10233,0.309839,0.200387,0.189309,0.0180466,0.352538,0.110249,0.0842927,-0.0342211,-0.210576,-0.00457032,5864518,0
201316,219,2,-9.847e-07,-0.304817,0.0161259,-0.153138,0.168243,0.104804,0.318482,0.196563,0.18432,0.0204631,0.335195,0.0957837,0.0867119,-0.0240952,-0.206537,-0.00242853,5798729,0
201317,219,2,5.79834e-07,-0.290672,0.00350893,-0.130066,0.151226,0.0918658,0.280469,0.175237,0.183303,0.0170787,0.318789,0.104429,0.0800883,-0.0265462,-0.18972,-0.00278437,5840473,0
201318,219,2,-7.44629e-07,-0.285042,0.00226632,-0.129071,0.14424,0.118969,0.309358,0.204196,0.177324,0.011291,0.307992,0.0871911,0.0721037,-0.0315158,-0.202434,-0.0114158,5889567,0
201319,219,2,3.09245e-07,-0.298412,0.0123511,-0.142863,0.156206,0.106879,0.30597,0.201163,0.187524,0.0252585,0.343788,0.0939164,0.0752085,-0.0319631,-0.21037,-0.00856659,5486009,0
201320,219,2,1.31836e-06,-0.280363,0.0139752,-0.123988,0.136705,0.0903407,0.287746,0.181762,0.173046,0.0226453,0.32223,0.0952795,0.0787207,-0.0287591,-0.190176,-0.00970752,5888275,0
201321,220,2,-9.92839e-07,-0.292207,0.0039915,-0.131111,0.149353,0.105848,0.292296,0.190917,0.180138,0.0246926,0.314684,0.0954713,0.0734127,-0.0272245,-0.194258,-0.00746668,5825750,0
201322,220,2,-1.57878e-06,-0.25878,0.00735019,-0.129442,0.141729,0.0895692,0.26538,0.172863,0.157137,0.00835797,0.279125,0.080921,0.0671996,-0.0180336,-0.169796,-0.00371681,5852532,0
201323,220,2,7.60905e-07,-0.304684,0.0168699,-0.143079,0.160292,0.109075,0.307516,0.199908,0.19292,0.0219574,0.343896,0.0995287,0.0805958,-0.0342255,-0.210233,-0.0095079,5839334,0
201324,220,2,-2.33968e-08,-0.307283,0.0160753,-0.142162,0.158592,0.0968921,0.305424,0.206233,0.192172,0.0217676,0.340171,0.0986385,0.0816373,-0.0346579,-0.203901,-0.00737064,5876585,0
201325,220,2,-2.69979e-06,-0.324116,0.0473369,-0.169308,0.129151,0.130878,0.433111,0.160121,0.200736,-0.00817036,0.397984,0.147705,0.0317382,-0.0560586,-0.171969,-0.0856779,6215997,0
201326,220,2,1.64795e-07,-0.363225,0.114107,-0.225614,0.124678,0.131883,0.571815,0.0973667,0.236526,-0.0274414,0.495396,0.20874,0.00766972,-0.0475457,-0.172062,-0.18725,6809069,0
201327,221,2,5.69661e-07,-0.284558,0.00673736,-0.130441,0.125089,0.14029,0.315468,0.224932,0.145295,0.00715122,0.288979,0.0834421,0.055442,-0.0439704,-0.192613,-0.017046,5525948,0
201328,221,2,1.65202e-06,-0.275832,-0.00125992,-0.122819,0.127091,0.121563,0.320844,0.221367,0.165692,0.0148368,0.314854,0.0917215,0.0610493,-0.0489993,-0.208347,-0.0225283,5824144,0
201329,221,2,1.13932e-07,-0.268443,0.00788222,-0.110811,0.112534,0.109806,0.282068,0.179851,0.156678,0.0226126,0.288009,0.0877879,0.0576782,-0.0345787,-0.183929,-0.0102718,5598913,0
201330,221,2,-6.55111e-07,-0.290305,0.0160948,-0.130532,0.148855,0.119867,0.303672,0.1942,0.177771,0.0175257,0.332712,0.0992458,0.0725279,-0.038442,-0.208116,-0.0120796,5819418,0
201331,221,2,-6.28662e-07,-0.268942,-0.000428059,-0.109732,0.135509,0.0881792,0.263667,0.163312,0.15572,0.0202539,0.293938,0.0794046,0.0787472,-0.0182912,-0.168775,-0.00791648,5805340,0
201332,221,2,-2.76693e-07,-0.266567,0.0167666,-0.121955,0.146214,0.0958986,0.271403,0.169588,0.156141,0.0139619,0.289762,0.0858245,0.0672134,-0.023221,-0.179792,-0.000404416,5845607,0
201333,222,2,1.47298e-06,-0.330703,0.0046637,-0.144749,0.159985,0.117115,0.328036,0.22008,0.182222,0.0235785,0.348154,0.102009,0.0745539,-0.0259831,-0.210787,-0.00897557,5836373,0
201334,222,2,-5.18799e-07,-0.260644,0.00268014,-0.124455,0.13337,0.110558,0.275968,0.187079,0.152466,0.0149,0.273259,0.0736287,0.0655338,-0.0244086,-0.177259,-0.00945802,5598249,0
201335,222,2,-1.64795e-07,-0.263296,0.0123199,-0.109893,0.138754,0.0749375,0.258526,0.152579,0.15213,0.0148208,0.284538,0.0878507,0.0644613,-0.0161452,-0.161596,0.00292446,5801885,0
201336,222,2,1.47858e-06,-0.280371,0.0167281,-0.125672,0.153902,0.0930469,0.276246,0.166375,0.169788,0.0159203,0.303246,0.0875251,0.0733363,-0.0128883,-0.180163,-0.00970524,5837692,0
201337,222,2,-9.76562e-08,-0.102163,0.00100422,-0.0517089,0.0527294,0.0329996,0.101121,0.0661081,0.0598123,0.00484592,0.107379,0.034004,0.0257585,-0.00572903,-0.0626001,-0.00134173,1932099,0
201338,222,2,8.34147e-07,-0.168404,0.0126794,-0.0715492,0.0837679,0.058987,0.181738,0.114659,0.104638,0.00879964,0.196325,0.057612,0.0393918,-0.0220787,-0.12113,-0.0102122,3701749,0
201339,223,2,-4.19108e-07,-0.0988,-0.00696291,-0.0589464,0.0514915,0.0363632,0.103045,0.0755175,0.062687,0.00633338,0.109896,0.0343705,0.0291501,-0.00813373,-0.0642541,-0.000958512,2180211,0
201340,223,2,-6.64775e-07,-0.182358,-0.0041553,-0.0840461,0.079149,0.0887875,0.219129,0.153527,0.103488,0.000470536,0.185446,0.0589705,0.038934,-0.0203583,-0.126754,-0.0203325,3585875,0
201341,223,2,-1.29801e-06,-0.253163,-0.0128408,-0.113087,0.162847,0.121763,0.277599,0.185908,0.134887,0.00801201,0.253004,0.0648369,0.0589203,-0.038058,-0.173841,-0.0168505,4793782,0
201342,223,2,-1.27767e-06,-0.405997,0.0248368,-0.18673,0.216246,0.170888,0.409247,0.244694,0.220085,0.0249466,0.412038,0.104941,0.106973,-0.0385973,-0.255616,-0.0275803,5858274,0
201343,223,2,7.95492e-07,-0.377839,0.0115952,-0.165585,0.217577,0.158388,0.39738,0.254344,0.197162,0.0136264,0.375099,0.100232,0.0968307,-0.0469327,-0.243172,-0.0230718,5877057,0
201344,223,2,-1.54622e-06,-0.403046,0.000778955,-0.186095,0.218011,0.195958,0.429664,0.260896,0.202415,0.0189467,0.408568,0.10846,0.0835438,-0.0466085,-0.25179,-0.0182433,5858589,0
201345,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54739,0
201346,224,2,1.26139e-07,-0.0270874,0.000187598,-0.0136291,0.00887905,0.0146124,0.0358792,0.0186876,0.0160168,8.76058e-05,0.0252,0.00710841,0.00405828,-0.00388755,-0.0176583,-0.00295841,502878,0
201347,224,2,6.22559e-07,-0.295775,-0.0128135,-0.141016,0.160772,0.176306,0.330588,0.223983,0.155217,0.00160455,0.293732,0.0855834,0.0662633,-0.0352793,-0.204145,-0.0193794,5420082,0
201348,224,2,1.16577e-06,-0.333276,0.00110134,-0.147536,0.195239,0.169936,0.373557,0.234644,0.180126,0.015217,0.347668,0.0934073,0.0704152,-0.0531215,-0.241231,-0.0220293,5872799,0
201349,224,2,2.4821e-07,-0.412084,0.0112091,-0.171772,0.24673,0.180405,0.43791,0.272623,0.221406,0.0155076,0.421959,0.113271,0.0739945,-0.0464324,-0.276038,-0.0181209,5869242,0
201350,224,2,-1.87581e-06,-0.388729,-0.00334724,-0.1732,0.213773,0.167319,0.391557,0.253157,0.207975,0.0153948,0.391754,0.103885,0.104255,-0.0386325,-0.248933,-0.015168,5811836,0
201351,225,2,1.79036e-07,-0.231784,-0.0051007,-0.101996,0.144817,0.100416,0.259491,0.155578,0.123326,-0.00637134,0.242664,0.0611414,0.0730459,-0.0310924,-0.156118,-0.0108214,3740814,0
201352,225,2,5.02523e-07,-0.220296,0.0106787,-0.095565,0.0970569,0.0859584,0.247807,0.159081,0.132971,0.0120414,0.246317,0.0710161,0.0535757,-0.0310662,-0.159963,-0.0126669,4643297,0
201353,225,2,1.08643e-06,-0.285021,0.0223923,-0.125271,0.144127,0.125158,0.302221,0.197835,0.160001,0.00608354,0.305688,0.0852828,0.0625877,-0.0234462,-0.193429,-0.010759,5761459,0
201354,225,2,7.91423e-07,-0.238546,-0.00635835,-0.103151,0.121599,0.0878214,0.253007,0.160911,0.132871,0.00676216,0.255204,0.0807712,0.0700671,-0.0242291,-0.159408,-0.00908276,4986064,0
201355,225,2,5.01506e-07,-0.236258,0.00577076,-0.104014,0.143727,0.0954379,0.251953,0.173826,0.1393,0.00952111,0.268317,0.071929,0.0531467,-0.031271,-0.172129,-0.0137119,5483577,0
201356,225,2,6.7749e-07,-0.226745,0.0125256,-0.0995544,0.126533,0.0851676,0.24227,0.163616,0.140746,0.0125127,0.257375,0.0734372,0.0509345,-0.0316749,-0.167,-0.014209,5108313,0
201357,226,2,1.4445e-06,-0.285071,0.012476,-0.121675,0.160479,0.0951998,0.315879,0.193274,0.176543,0.0168285,0.33175,0.0973991,0.0727967,-0.0365884,-0.206496,-0.0108908,5836388,0
201358,226,2,6.91732e-07,-0.334688,0.0210262,-0.141178,0.168096,0.114924,0.341409,0.218451,0.207542,0.0177589,0.362833,0.110921,0.084738,-0.037187,-0.228354,-0.00147437,5868172,0
201359,226,2,1.60726e-06,-0.329496,0.0230705,-0.145168,0.194201,0.107524,0.339032,0.206296,0.207232,0.0166883,0.378313,0.121924,0.0884264,-0.0394203,-0.232812,-0.00459533,5884187,0
201360,226,2,1.88192e-08,-0.329705,0.0119042,-0.138871,0.167261,0.105607,0.317004,0.205534,0.204079,0.0282329,0.355583,0.109258,0.0815049,-0.0321504,-0.215688,-0.00789656,5896671,0
201361,226,2,1.14746e-06,-0.281735,0.0137171,-0.119869,0.139161,0.101466,0.293233,0.189536,0.171945,0.0141909,0.312176,0.0959337,0.0736958,-0.0334206,-0.195163,-0.00622002,5758386,0
201362,226,2,1.41602e-06,-0.305571,0.0113411,-0.125286,0.16958,0.109021,0.317113,0.191326,0.187336,0.0109383,0.333504,0.101788,0.0784961,-0.0362172,-0.207884,-0.00880866,5899338,0
201363,227,2,-2.35596e-06,-0.284837,0.0117495,-0.123645,0.145043,0.114007,0.302374,0.202696,0.174233,0.0123087,0.30417,0.0945492,0.0648324,-0.0364592,-0.197228,-0.00443903,5867011,0
201364,227,2,-1.70898e-07,-0.312456,-0.00274303,-0.140981,0.147818,0.122859,0.339994,0.227041,0.192478,0.0252748,0.341422,0.0993086,0.0796285,-0.0377544,-0.217042,-0.0131998,5976075,0
201365,227,2,-8.74837e-08,-0.292024,0.00983452,-0.135157,0.151506,0.118281,0.309008,0.198113,0.167068,0.0192165,0.313925,0.0852008,0.0625789,-0.0376179,-0.197929,-0.00788712,5945099,0
201366,227,2,3.58073e-07,-0.239212,0.00538379,-0.103271,0.12726,0.0857388,0.2441,0.145279,0.141867,0.0205783,0.275609,0.0808253,0.0657239,-0.0264085,-0.161234,-0.00956193,5817424,0
201367,227,2,-2.11589e-07,-0.253713,0.00632186,-0.104557,0.152724,0.0956775,0.255591,0.142468,0.146513,0.0188794,0.278604,0.0789086,0.0536296,-0.0147325,-0.164663,-0.0109842,5825465,0
201368,227,2,1.0793e-06,-0.264608,0.00777814,-0.113219,0.162946,0.10251,0.277776,0.170183,0.151945,0.00823691,0.285666,0.083713,0.0576632,-0.0325625,-0.179363,-0.0136286,5854740,0
201369,228,2,7.89388e-07,-0.242868,0.0124557,-0.100081,0.139344,0.0849843,0.245455,0.148633,0.141642,0.012054,0.265858,0.079841,0.0606047,-0.0253583,-0.16487,-0.00883821,4739972,0
201370,228,2,-8.99251e-07,-0.246416,0.00992017,-0.103936,0.144427,0.0931076,0.254696,0.146482,0.144997,0.0188212,0.270803,0.0773454,0.0549458,-0.0316086,-0.168804,-0.00455435,5027025,0
201371,228,2,-1.33158e-06,-0.314415,0.0173838,-0.139385,0.166599,0.119978,0.323176,0.229413,0.181976,0.0145294,0.330529,0.0996335,0.0704668,-0.0398869,-0.216479,-0.0113286,5914278,0
201372,228,2,2.82186e-06,-0.315054,0.0207258,-0.133954,0.155621,0.0983395,0.321749,0.204684,0.195501,0.0304244,0.347746,0.102274,0.0807619,-0.0347302,-0.218112,-0.0160037,5948438,0
201373,228,2,-2.64486e-07,-0.325041,0.0064512,-0.144447,0.158962,0.126179,0.348614,0.227651,0.185933,0.0222617,0.340303,0.103145,0.0733967,-0.043179,-0.219996,-0.0140208,5968474,0
201374,228,2,-6.91732e-07,-0.315322,0.0082045,-0.126126,0.15365,0.107126,0.319841,0.211802,0.194555,0.0233257,0.335225,0.101762,0.0799129,-0.0381003,-0.213245,-0.0118492,5894724,0
201375,229,2,2.58382e-06,-0.348306,0.10794,-0.203644,0.102046,0.126605,0.523234,0.105628,0.225953,-0.0114049,0.483412,0.190005,0.00840963,-0.0393549,-0.15262,-0.158881,6533405,0
201376,229,2,-2.80762e-07,-0.34053,0.0700834,-0.186969,0.142509,0.100696,0.438315,0.149479,0.205049,-0.000421773,0.429311,0.161487,0.0343089,-0.0253645,-0.158191,-0.0944124,6768111,0
201377,229,2,-1.63574e-06,-0.301623,0.0275669,-0.151358,0.146861,0.111859,0.375506,0.168722,0.196089,0.00932906,0.362595,0.123805,0.0532843,-0.0401561,-0.191751,-0.0642215,6579373,0
201378,229,2,-1.43229e-06,-0.260929,0.0351292,-0.142843,0.130212,0.0885413,0.312722,0.136657,0.160421,0.00780928,0.318322,0.107249,0.0569255,-0.0166491,-0.155145,-0.0494074,6550297,0
201379,229,2,2.28475e-06,-0.289937,0.0439802,-0.147549,0.149295,0.0997617,0.347721,0.16627,0.191683,0.0196327,0.363942,0.118268,0.0467499,-0.0364583,-0.191069,-0.0537485,6513155,0
201380,229,2,-8.54492e-07,-0.262534,0.0282618,-0.12454,0.135075,0.0885908,0.303061,0.143861,0.16595,0.0131382,0.314975,0.106732,0.0477115,-0.0245782,-0.165171,-0.0385964,6356527,0
201381,230,2,-1.3326e-07,-0.264276,0.00560837,-0.118624,0.149435,0.100628,0.269759,0.17197,0.153158,0.00888722,0.302009,0.0975537,0.0710545,-0.0298369,-0.186826,-0.00497075,5763939,0
201382,230,2,-1.46484e-07,-0.1538,0.00120503,-0.0854383,0.0932119,0.0572708,0.146763,0.097963,0.0872131,0.0146464,0.166067,0.0479289,0.0385249,-0.00918354,-0.0955463,-0.00099541,4133722,0
201383,230,2,8.01595e-07,-0.205275,0.0125206,-0.103376,0.123459,0.070232,0.198603,0.121608,0.119996,0.01267,0.226351,0.0667378,0.0537341,-0.0147829,-0.131033,0.000771269,5730036,0
