Id,sequence_id,patient_id,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,file_size,result
300992,165,3,1.30208e-06,0.163926,0.0845664,-0.19931,0.0230127,0.076186,0.00918772,-0.043988,-0.154695,-0.0486658,0.0768042,-0.0394111,0.189606,0.131864,0.239186,-0.0522459,5390701,0
300993,165,3,2.43937e-06,0.170234,0.0940206,-0.191583,0.0191545,0.0726781,0.00012993,-0.0496358,-0.16083,-0.0541595,0.0852165,-0.0353046,0.194905,0.134471,0.243883,-0.059283,5350383,0
300994,165,3,-7.16146e-07,0.169838,0.0882517,-0.193101,0.016825,0.0711527,0.00683738,-0.0481815,-0.157159,-0.0428942,0.0792878,-0.0336162,0.182875,0.122918,0.240433,-0.0523949,5311971,0
300995,165,3,-1.25122e-06,0.146697,0.0747197,-0.175775,0.0167837,0.062441,-0.00172848,-0.0336732,-0.133805,-0.0416542,0.0708466,-0.0272199,0.164776,0.112495,0.213324,-0.0500962,5286883,0
300996,165,3,7.03939e-07,0.171997,0.105601,-0.210337,0.00936316,0.0753791,0.000241715,-0.0407583,-0.161259,-0.0465739,0.0866544,-0.0369304,0.191124,0.127659,0.246224,-0.0596207,5294805,0
300997,166,3,8.2194e-07,0.139545,0.0781707,-0.181177,0.0202416,0.0715361,-0.000649813,-0.0502549,-0.145628,-0.046207,0.076508,-0.0261865,0.178459,0.127049,0.232884,-0.0484132,5384511,0
300998,166,3,-8.13802e-07,0.16375,0.0860551,-0.201853,0.00854519,0.0773937,0.00203683,-0.0567717,-0.151449,-0.0369512,0.0898332,-0.0287362,0.184393,0.136114,0.240729,-0.0548918,5412816,0
300999,166,3,-1.26953e-06,0.135567,0.0713868,-0.161857,0.00612026,0.0786387,0.00444848,-0.0451543,-0.131451,-0.0269024,0.0672578,-0.0317134,0.150633,0.112246,0.20068,-0.0458584,3985996,0
301000,166,3,2.92969e-07,0.134672,0.0918805,-0.233252,0.0224765,0.102314,0.00133166,-0.057533,-0.200685,-0.0359525,0.110937,-0.0312754,0.237443,0.160864,0.30303,-0.0501727,5799560,0
301001,166,3,-2.57161e-06,0.128381,0.0755537,-0.219952,0.0276758,0.0955361,0.000978935,-0.0564486,-0.173708,-0.0326482,0.0911008,-0.029524,0.213294,0.152844,0.277802,-0.048299,5374359,0
301002,166,3,4.80143e-07,0.152439,0.0851997,-0.249452,0.0213597,0.100899,-0.00897354,-0.0615363,-0.190656,-0.031301,0.116534,-0.0377103,0.25318,0.186327,0.312658,-0.062802,5939671,0
301003,167,3,-3.25521e-08,0.175717,0.121525,-0.286747,0.0308169,0.105727,-0.00286881,-0.0675565,-0.227073,-0.0445278,0.131563,-0.0296152,0.273129,0.175911,0.348443,-0.0597252,5755614,0
301004,167,3,2.03451e-08,0.150483,0.0922501,-0.250158,0.0351623,0.106373,0.0063057,-0.0625136,-0.19216,-0.0322169,0.112314,-0.0412053,0.242908,0.166525,0.311763,-0.0684059,5746530,0
301005,167,3,7.12077e-07,0.127807,0.0974862,-0.226073,0.0375656,0.0964281,0.00671019,-0.0394714,-0.182657,-0.0450822,0.106235,-0.0297752,0.219064,0.145001,0.267977,-0.0606764,5760983,0
301006,167,3,4.18091e-06,0.129812,0.0976716,-0.236947,0.038423,0.0816901,-0.000837191,-0.0384336,-0.168386,-0.0126622,0.108073,-0.035458,0.214249,0.146202,0.277995,-0.0735735,5843684,0
301007,167,3,2.89714e-06,0.154727,0.102311,-0.239951,0.0310502,0.0899404,-0.000251762,-0.0524084,-0.182026,-0.0185199,0.104863,-0.0344018,0.228556,0.145995,0.288843,-0.0732621,5811867,0
301008,167,3,-5.29175e-06,0.140538,0.0952719,-0.247428,0.0303549,0.0818624,-0.00443691,-0.0483542,-0.179843,-0.0176573,0.119601,-0.0339209,0.234653,0.159691,0.296409,-0.0722657,5793633,0
301009,168,3,-2.51872e-06,0.140589,0.114032,-0.253801,0.0271707,0.0753146,0.00160825,-0.044784,-0.203539,-0.031165,0.123647,-0.0304002,0.239818,0.16105,0.317561,-0.0632695,5713457,0
301010,168,3,1.20443e-06,0.153946,0.10836,-0.264302,0.0360207,0.0943273,0.00011467,-0.0541431,-0.201952,-0.0176898,0.114442,-0.0379906,0.238757,0.172027,0.32202,-0.0777761,5734934,0
301011,168,3,2.95003e-06,0.153201,0.106481,-0.255326,0.0440012,0.0973133,-0.00707147,-0.0444339,-0.205727,-0.0332142,0.108072,-0.0441522,0.239561,0.170096,0.317859,-0.0685321,5745692,0
301012,168,3,2.1403e-06,0.143585,0.102586,-0.229359,0.0251681,0.0716947,-0.00177888,-0.0440165,-0.179479,-0.0343339,0.116678,-0.0258742,0.224761,0.142457,0.287523,-0.0626147,5708491,0
301013,168,3,-1.34277e-06,0.0919113,0.0919719,-0.212417,0.035871,0.0845508,0.0144478,-0.0366618,-0.180105,-0.0505044,0.0998761,-0.0227116,0.224096,0.137542,0.281671,-0.038146,5765640,0
301014,168,3,-4.88281e-08,0.133238,0.0883003,-0.244779,0.0337925,0.0834963,0.0128435,-0.0483986,-0.186016,-0.0473566,0.116667,-0.0296413,0.260292,0.171911,0.307507,-0.0666394,5674278,0
301015,169,3,1.25326e-06,0.145763,0.0875959,-0.215128,0.00415358,0.0558323,-0.00380903,-0.0430259,-0.166803,-0.0425433,0.0976449,-0.0194551,0.225186,0.147848,0.274898,-0.0487035,5609039,0
301016,169,3,1.26139e-06,0.157042,0.106017,-0.234316,0.023226,0.0900062,-0.00202495,-0.0553405,-0.19925,-0.0535999,0.108167,-0.0345043,0.240198,0.159299,0.297085,-0.0554593,5590960,0
301017,169,3,-1.4445e-07,0.173847,0.110675,-0.234833,0.0186637,0.0783353,0.008424,-0.0429662,-0.195717,-0.0441437,0.112645,-0.0256993,0.224829,0.140995,0.280262,-0.0640528,5586710,0
301018,169,3,9.92839e-07,0.159375,0.102428,-0.229491,0.0358299,0.0977136,0.0128245,-0.042855,-0.18484,-0.0310372,0.108833,-0.0315718,0.208624,0.123655,0.270535,-0.0679046,5635283,0
301019,169,3,-3.62142e-07,0.16939,0.107886,-0.248357,0.0244617,0.0864739,-0.00228877,-0.0541568,-0.199529,-0.0424277,0.117087,-0.0353583,0.247252,0.164543,0.307032,-0.067972,5645343,0
301020,169,3,-2.79948e-06,0.151784,0.0937072,-0.225707,0.0173055,0.0803182,0.00187029,-0.0421872,-0.177799,-0.0608986,0.0994709,-0.0333885,0.233658,0.15456,0.279027,-0.0504276,5649869,0
301021,170,3,-9.37907e-07,0.14932,0.0817042,-0.194922,0.0127051,0.0627564,0.000371281,-0.0448575,-0.144719,-0.0402626,0.0844286,-0.019237,0.1873,0.132039,0.229905,-0.0523218,5658064,0
301022,170,3,-6.72404e-07,0.162232,0.088574,-0.216036,0.0265751,0.0861157,0.00352974,-0.0348866,-0.167769,-0.0501748,0.085383,-0.0274047,0.199349,0.138021,0.252793,-0.064105,5471090,0
301023,170,3,5.04557e-07,0.173222,0.0967404,-0.216034,0.0177117,0.0763249,-0.00481216,-0.0459035,-0.169266,-0.0485076,0.0955875,-0.0264462,0.207889,0.131956,0.250578,-0.0585257,5472713,0
301024,170,3,-1.35091e-06,0.161595,0.0875148,-0.205083,0.015445,0.0733414,-0.00014056,-0.0334906,-0.157222,-0.0483838,0.0864073,-0.0299599,0.203194,0.131501,0.239441,-0.0589097,5358576,0
301025,170,3,1.09863e-07,0.16465,0.0825185,-0.200527,0.0173048,0.0768432,-0.0083404,-0.0333479,-0.157452,-0.0409991,0.0836619,-0.0296517,0.197764,0.129024,0.244399,-0.0565266,5365916,0
301026,170,3,1.46484e-07,0.141672,0.0767383,-0.185976,0.0151865,0.075852,-0.000229769,-0.0381105,-0.13551,-0.0327786,0.0810126,-0.0232325,0.172913,0.111381,0.208674,-0.0540049,5460574,0
301027,171,3,1.3265e-06,0.145313,0.0802389,-0.192262,0.0196783,0.0690529,-0.0083592,-0.0403471,-0.145409,-0.0339495,0.0914343,-0.0250929,0.19276,0.12325,0.230026,-0.0554441,5504124,0
301028,171,3,8.34147e-07,0.155512,0.0787508,-0.187696,0.0151451,0.0703134,-0.00205905,-0.0422349,-0.141263,-0.0385753,0.0788422,-0.0337175,0.192269,0.130617,0.232418,-0.0653363,5420033,0
301029,171,3,1.00911e-06,0.150184,0.0915213,-0.190266,0.0248049,0.0683858,0.000916764,-0.0310989,-0.151855,-0.0373414,0.0839095,-0.0314333,0.186694,0.117573,0.228522,-0.0659199,5439615,0
301030,171,3,-9.48588e-07,0.165207,0.084483,-0.222138,0.00795379,0.0623529,-0.0089014,-0.0366516,-0.146057,-0.0484143,0.0995676,-0.0224484,0.225485,0.153811,0.264899,-0.0724491,5552891,0
301031,171,3,-6.02214e-07,0.156312,0.0848639,-0.199622,0.0056042,0.061243,-0.00449478,-0.0385633,-0.152667,-0.0383605,0.0954085,-0.0199444,0.202432,0.134386,0.244145,-0.0612005,5550927,0
301032,171,3,-9.31803e-07,0.156228,0.0900645,-0.209265,0.0128195,0.0738811,-0.00369917,-0.0418401,-0.164127,-0.0423149,0.089001,-0.032626,0.217062,0.154818,0.257888,-0.0684539,5631971,0
301033,172,3,1.36719e-06,0.143481,0.0834275,-0.191066,0.0182003,0.067158,0.00592011,-0.0362457,-0.15114,-0.0380648,0.079929,-0.028453,0.192969,0.124765,0.235568,-0.0563829,5734450,0
301034,172,3,-1.95313e-06,0.157438,0.0832076,-0.221537,0.0197458,0.0715038,-0.00467384,-0.0363822,-0.156076,-0.033819,0.0929593,-0.030369,0.215727,0.145949,0.26309,-0.0685463,5700521,0
301035,172,3,9.11458e-07,0.170997,0.0804807,-0.212085,0.015137,0.0686836,-0.0116779,-0.0473656,-0.160496,-0.0348933,0.0893545,-0.0325229,0.227879,0.149107,0.259634,-0.0619659,5562742,0
301036,172,3,1.26139e-06,0.154804,0.0857227,-0.216111,0.0110699,0.0608842,-0.0064084,-0.0297953,-0.152124,-0.0364035,0.0907571,-0.0265422,0.217835,0.13179,0.248461,-0.0568723,5594043,0
301037,172,3,-1.83512e-06,0.182989,0.101178,-0.225777,0.0233168,0.0798253,0.00403032,-0.0447092,-0.168612,-0.0521103,0.0921925,-0.0388961,0.220145,0.14408,0.279861,-0.0679717,5650553,0
301038,172,3,6.1849e-07,0.145495,0.0809467,-0.185293,0.0141834,0.0614247,-0.00421316,-0.0378225,-0.153144,-0.0404554,0.0786788,-0.0306035,0.19668,0.133599,0.244308,-0.0586371,5449987,0
301039,173,3,1.46484e-06,0.134719,0.084553,-0.241575,0.0242534,0.0806939,0.00218032,-0.0404829,-0.184747,-0.0539807,0.115026,-0.0236988,0.245758,0.157686,0.298769,-0.0474911,5480117,0
301040,173,3,1.32446e-06,0.104713,0.0747267,-0.199383,0.0315659,0.0753041,0.00439704,-0.0357318,-0.163527,-0.0541334,0.0946181,-0.0208939,0.197736,0.136656,0.251971,-0.0405098,5382009,0
301041,173,3,-1.33667e-06,0.125914,0.0865552,-0.215397,0.0194997,0.0679029,0.00285412,-0.0367282,-0.163452,-0.0454155,0.0989091,-0.0179082,0.208765,0.139358,0.253087,-0.0437113,5369297,0
301042,173,3,8.56527e-07,0.131682,0.0884744,-0.222074,0.0286707,0.0852262,0.0062008,-0.0437667,-0.167631,-0.039637,0.101006,-0.0277918,0.214875,0.136274,0.266393,-0.0587032,5400475,0
301043,173,3,1.99788e-06,0.146265,0.0947868,-0.230535,0.0296328,0.0921848,0.00465252,-0.0486691,-0.178686,-0.0434445,0.104585,-0.0314946,0.224624,0.14477,0.281815,-0.0617529,5463321,0
301044,173,3,-1.13525e-06,0.175903,0.110532,-0.240906,0.0203909,0.0858063,0.00578891,-0.039891,-0.197467,-0.0378302,0.118329,-0.0302657,0.222463,0.14563,0.295975,-0.0718038,5468027,0
301045,174,3,1.68457e-06,0.182666,0.091013,-0.213983,0.0160072,0.071814,-0.00298768,-0.0453197,-0.161065,-0.0424053,0.100928,-0.0356539,0.205004,0.134092,0.246596,-0.0653713,5353415,0
301046,174,3,-2.28678e-06,0.213801,0.111788,-0.245877,0.00432014,0.0770246,-0.00491999,-0.0486908,-0.173569,-0.0325585,0.115053,-0.0375171,0.216341,0.145544,0.270741,-0.0783742,5449022,0
301047,174,3,-1.5625e-06,0.19451,0.0901058,-0.223598,0.0179341,0.0810167,0.00302648,-0.0458676,-0.174181,-0.0537112,0.106292,-0.0380464,0.212162,0.141496,0.257007,-0.070432,5473593,0
301048,174,3,-1.30208e-07,0.193317,0.107934,-0.216429,0.0152005,0.071932,0.00104491,-0.0483762,-0.175927,-0.0474341,0.0981707,-0.0368948,0.209642,0.131938,0.257226,-0.0657797,5403634,0
301049,174,3,1.19629e-06,0.195208,0.109105,-0.23472,0.0108256,0.0817572,-0.00235315,-0.0524843,-0.177607,-0.0349786,0.110251,-0.0408105,0.217211,0.147778,0.267463,-0.0709299,5549914,0
301050,174,3,1.54622e-06,0.196819,0.0937798,-0.234971,0.010958,0.0852921,0.00461012,-0.0356952,-0.163853,-0.0414,0.112176,-0.0313071,0.210426,0.132626,0.259226,-0.0839696,5579776,0
301051,175,3,-1.16374e-06,0.188116,0.0858492,-0.214552,0.00822433,0.0708037,-0.00653424,-0.0438074,-0.151301,-0.0397047,0.0959502,-0.026345,0.205773,0.126429,0.245005,-0.0642716,5293931,0
301052,175,3,-1.16374e-06,0.157572,0.0819554,-0.1949,0.0168748,0.0692631,-0.00277024,-0.0369507,-0.14893,-0.0391957,0.0786581,-0.030153,0.183045,0.128953,0.230522,-0.0609284,5262456,0
301053,175,3,1.11491e-06,0.154221,0.0693629,-0.17433,0.0156952,0.0711178,-0.00344891,-0.0354992,-0.13384,-0.0394719,0.0726871,-0.0270367,0.166129,0.105829,0.203113,-0.0553123,5206025,0
301054,175,3,2.27865e-07,0.169974,0.0886103,-0.19117,0.0218165,0.0954649,0.00163646,-0.0441305,-0.161731,-0.0428187,0.0786165,-0.0402838,0.182451,0.117384,0.228753,-0.0641956,5256733,0
301055,175,3,7.24284e-07,0.154216,0.0738778,-0.177118,0.00782972,0.0597448,-0.000103583,-0.0280095,-0.131364,-0.0403919,0.0724744,-0.0339365,0.179141,0.118351,0.216379,-0.0624048,5253711,0
301056,175,3,-1.87988e-06,0.151649,0.0654394,-0.175825,0.00855297,0.0635411,-0.0035611,-0.0402329,-0.127689,-0.0375552,0.0807544,-0.0254421,0.183202,0.113612,0.207247,-0.0571043,5295719,0
301057,176,3,1.75374e-06,0.173918,0.140017,-0.213316,-0.00861389,0.0731761,0.064242,-0.0923493,-0.200686,-0.0478143,0.105479,-0.0135074,0.163297,0.12636,0.31271,-0.118382,5412308,0
301058,176,3,-1.09049e-06,0.175258,0.113535,-0.257313,0.0173831,0.103855,0.0265066,-0.061922,-0.204276,-0.0391939,0.108972,-0.022049,0.221971,0.157607,0.316767,-0.100842,6550458,0
301059,176,3,5.39144e-07,0.153532,0.0877552,-0.223461,0.0284007,0.0930653,0.0157602,-0.0622534,-0.172914,-0.0312748,0.0946885,-0.0339465,0.201508,0.147961,0.288408,-0.0765408,6213897,0
301060,176,3,-1.9043e-06,0.153051,0.0848378,-0.204091,0.0242197,0.0809349,0.00237179,-0.0557925,-0.156959,-0.0341204,0.0972876,-0.0256916,0.201481,0.130118,0.242786,-0.0641864,5800642,0
301061,176,3,-1.17188e-06,0.170469,0.103612,-0.242714,0.0321376,0.100619,0.0120549,-0.0512685,-0.207416,-0.0413805,0.10723,-0.0421071,0.223923,0.164539,0.292889,-0.0664862,5753879,0
301062,176,3,-5.00488e-07,0.189549,0.0956065,-0.241716,0.0364908,0.110284,0.0205976,-0.0564568,-0.202604,-0.0646043,0.1073,-0.0333943,0.237163,0.151613,0.288316,-0.0674224,5843722,0
301063,177,3,-2.92969e-07,0.137721,0.0752043,-0.175375,0.031771,0.0845023,0.0177115,-0.0466575,-0.131917,-0.0598454,0.0722262,-0.0380575,0.171655,0.120847,0.212778,-0.0564156,4603976,0
301064,177,3,1.28581e-06,0.158829,0.0886937,-0.19967,0.0241163,0.0948967,0.00742833,-0.050385,-0.162655,-0.0374185,0.0865509,-0.0365947,0.182358,0.123856,0.241571,-0.0599788,5547459,0
301065,177,3,-5.75765e-07,0.138395,0.0728978,-0.178482,0.021587,0.0763938,0.0111881,-0.0328618,-0.146818,-0.0440572,0.078967,-0.0334088,0.171956,0.117753,0.226284,-0.0505655,5414061,0
301066,177,3,-1.20443e-06,0.163223,0.0900289,-0.215457,0.024691,0.085919,0.0160968,-0.0416849,-0.167735,-0.0497331,0.0882535,-0.0359725,0.201055,0.133747,0.254483,-0.0605074,5630446,0
301067,177,3,9.76563e-07,0.165612,0.0945539,-0.21587,0.0337239,0.0945015,0.0155786,-0.0483584,-0.16884,-0.046922,0.0894178,-0.0385275,0.196269,0.125988,0.246388,-0.0637466,5552318,0
301068,177,3,8.09733e-07,0.132808,0.078285,-0.182982,0.0278122,0.0750091,0.0101259,-0.044447,-0.138841,-0.049381,0.078316,-0.0287458,0.18304,0.123622,0.225126,-0.0539249,5403173,0
301069,178,3,9.68425e-07,0.143979,0.0844425,-0.190699,0.023987,0.0797549,0.0119747,-0.0371244,-0.146128,-0.0451815,0.0835285,-0.0279203,0.174706,0.117267,0.223497,-0.0606185,5364133,0
301070,178,3,2.11589e-07,0.139017,0.0899363,-0.183005,0.022687,0.0713369,0.00254131,-0.0384071,-0.135616,-0.0428054,0.0755371,-0.0290261,0.166384,0.11722,0.211242,-0.0516583,5293159,0
301071,178,3,1.43229e-06,0.166799,0.0962838,-0.19902,0.0180705,0.0778215,0.000325187,-0.0461534,-0.153234,-0.0489933,0.0860372,-0.038322,0.184322,0.122265,0.233666,-0.0529697,5288663,0
301072,178,3,-1.00911e-06,0.128974,0.082953,-0.192076,0.0257213,0.0731087,0.00557874,-0.0422122,-0.140605,-0.0418189,0.0815962,-0.0258085,0.179396,0.122664,0.22644,-0.0525757,5411821,0
301073,178,3,-9.27734e-07,0.142129,0.0749587,-0.179846,0.0154953,0.0731283,0.00430855,-0.040472,-0.137736,-0.0415594,0.0731996,-0.0325951,0.171866,0.114709,0.215866,-0.050895,5244264,0
301074,178,3,-2.82796e-07,0.0928998,0.0485812,-0.109117,0.0103581,0.0345623,0.00237533,-0.0174588,-0.0836235,-0.0364405,0.0485664,-0.0176506,0.104246,0.0745503,0.138078,-0.0314201,3293284,0
301075,179,3,-1.05794e-07,0.129467,0.0725466,-0.166774,0.0158036,0.0592297,-0.000199214,-0.0340792,-0.122847,-0.0336071,0.0701706,-0.0285171,0.160759,0.108225,0.196981,-0.0484673,5230778,0
301076,179,3,4.2216e-08,0.112633,0.0609824,-0.144701,0.0119911,0.0487049,-0.00260748,-0.0304377,-0.103966,-0.0349626,0.0578452,-0.0220201,0.143789,0.0951636,0.16848,-0.0384759,5213084,0
301077,179,3,5.34058e-07,0.104838,0.061028,-0.136946,0.0158371,0.0531529,0.00742,-0.0287618,-0.105918,-0.0332114,0.0569582,-0.0223625,0.138307,0.0887242,0.162057,-0.0424367,5180909,0
301078,179,3,-8.13802e-09,0.107722,0.0633111,-0.130946,0.0132245,0.0461206,0.00386226,-0.0255078,-0.108883,-0.0349085,0.0599707,-0.0197785,0.126653,0.0853378,0.159291,-0.0388627,5132331,0
301079,179,3,-5.90006e-07,0.0843083,0.0443788,-0.103838,0.0090796,0.0332529,-0.00386288,-0.0215673,-0.0816285,-0.0230414,0.0479663,-0.0174455,0.10428,0.0707241,0.130213,-0.0310582,5019719,0
301080,179,3,-1.02132e-06,0.10653,0.0672401,-0.13426,0.0174956,0.0528762,-0.00160558,-0.0272036,-0.10555,-0.0334339,0.0565411,-0.0225115,0.136254,0.0871343,0.16573,-0.0433674,5221972,0
301081,180,3,1.52181e-06,0.137555,0.0968036,-0.22966,0.0361923,0.0862113,0.00939955,-0.0408475,-0.186581,-0.0375911,0.109935,-0.0331225,0.221653,0.138948,0.285305,-0.0599923,5598755,0
301082,180,3,-1.74561e-06,0.133977,0.0944063,-0.248133,0.0259505,0.0773868,-0.0184529,-0.0550886,-0.172985,-0.0203051,0.113873,-0.0296057,0.241378,0.160406,0.298487,-0.0577221,5719466,0
301083,180,3,-1.04167e-06,0.144911,0.0933616,-0.230486,0.0223652,0.0727492,-0.000163631,-0.0464032,-0.182952,-0.0416001,0.119036,-0.030625,0.231125,0.155737,0.2867,-0.056594,5656313,0
301084,180,3,-1.63167e-06,0.130515,0.0925036,-0.247981,0.0210376,0.075015,0.000960177,-0.062413,-0.189789,-0.0496362,0.114416,-0.0197944,0.244464,0.180682,0.327172,-0.0438685,5573189,0
301085,180,3,-1.6276e-06,0.0970999,0.0704418,-0.206548,0.0201092,0.0658976,-0.00168385,-0.0457741,-0.149086,-0.0352567,0.101603,-0.0171669,0.205519,0.146194,0.277942,-0.0404232,5503210,0
301086,180,3,5.28971e-08,0.17184,0.113834,-0.250352,0.0378221,0.105872,0.00837049,-0.0400238,-0.193537,-0.0508768,0.107698,-0.0453157,0.231622,0.147842,0.296378,-0.0746882,5627725,0
301087,181,3,-1.10677e-06,0.111996,0.0823632,-0.226613,0.0285784,0.0774921,0.00687122,-0.0311278,-0.177456,-0.0405458,0.112896,-0.0177839,0.239179,0.155629,0.308053,-0.0518059,5585094,0
301088,181,3,1.53402e-06,0.115044,0.0815444,-0.200237,0.0292469,0.0788918,0.0119625,-0.0302424,-0.15551,-0.0335007,0.0951127,-0.0341639,0.19132,0.131409,0.254137,-0.0560409,5461268,0
301089,181,3,1.28988e-06,0.155949,0.110462,-0.242533,0.0310174,0.0854201,0.00743238,-0.0405029,-0.195474,-0.0483265,0.112476,-0.026659,0.229946,0.14641,0.294572,-0.0603743,5503813,0
301090,181,3,2.37223e-06,0.138069,0.0940368,-0.217022,0.0345774,0.0884099,0.0083148,-0.0448136,-0.176235,-0.0402105,0.100586,-0.0311276,0.208663,0.140281,0.27555,-0.0625499,5581714,0
301091,181,3,-3.6377e-06,0.139408,0.101364,-0.232153,0.027308,0.077194,0.00865976,-0.0449336,-0.182934,-0.0449722,0.11504,-0.0252836,0.241046,0.153304,0.313348,-0.0726708,5609330,0
301092,181,3,7.16146e-07,0.104918,0.0929129,-0.224954,0.0253344,0.0881738,0.0071056,-0.0361619,-0.176388,-0.0530853,0.107479,-0.0254966,0.226998,0.149894,0.290858,-0.0399231,5435146,0
301093,182,3,7.77181e-07,0.146141,0.0850081,-0.191011,0.0155715,0.0638128,0.00121143,-0.0370051,-0.136846,-0.022351,0.0838549,-0.0185784,0.172258,0.110058,0.215871,-0.0612493,5368782,0
301094,182,3,9.29769e-07,0.152283,0.0779584,-0.188028,0.0139381,0.0608361,-0.00625327,-0.0450295,-0.133765,-0.024208,0.0890929,-0.0181556,0.174525,0.11438,0.218876,-0.0612217,5413717,0
301095,182,3,-1.15763e-06,0.166463,0.0902596,-0.198941,0.0114708,0.0534363,-0.00522045,-0.03558,-0.146038,-0.0357656,0.094501,-0.0137568,0.196164,0.120252,0.23087,-0.0644249,5438537,0
301096,182,3,-1.46484e-06,0.183974,0.0979702,-0.217995,0.0185743,0.060469,0.000224101,-0.0447488,-0.156586,-0.0425363,0.0980789,-0.0328871,0.217571,0.138645,0.255921,-0.0732429,5388370,0
301097,182,3,8.2194e-07,0.135592,0.069533,-0.168755,0.0133344,0.057002,-0.000984484,-0.0396879,-0.129182,-0.0317011,0.0721669,-0.0242919,0.16518,0.108353,0.196726,-0.046041,5258316,0
301098,182,3,-1.05591e-06,0.134563,0.0685792,-0.165754,0.0159292,0.0627104,0.0065043,-0.0283798,-0.126501,-0.0327703,0.072326,-0.0295042,0.161071,0.103721,0.195565,-0.054568,5245306,0
301099,183,3,5.53385e-07,0.128087,0.0663202,-0.14251,0.0106131,0.0452797,-0.00542344,-0.0347164,-0.117037,-0.0281593,0.0685622,-0.0200244,0.146204,0.100201,0.186363,-0.048574,5166161,0
301100,183,3,1.15153e-06,0.130366,0.0690012,-0.151874,0.0121414,0.0452233,-0.0037698,-0.0296839,-0.112036,-0.0309332,0.0648037,-0.0191175,0.145792,0.102905,0.186507,-0.0547407,5133135,0
301101,183,3,7.73112e-08,0.1253,0.0704141,-0.142271,0.0143173,0.0413881,-0.00133692,-0.0278256,-0.113829,-0.0270467,0.066563,-0.0164948,0.137818,0.0872615,0.174463,-0.0463628,5119988,0
301102,183,3,-2.92969e-07,0.131512,0.0706553,-0.159742,0.00988748,0.043379,-0.0100913,-0.0291341,-0.121265,-0.0256285,0.0747871,-0.0108052,0.149822,0.103695,0.193612,-0.0485744,5153797,0
301103,183,3,4.25212e-07,0.118338,0.0558101,-0.136397,0.0153833,0.0461891,0.000208757,-0.0229989,-0.0942117,-0.0240806,0.0588624,-0.0197801,0.131226,0.0785446,0.160991,-0.0498711,5124379,0
301104,183,3,2.56348e-07,0.1393,0.0688553,-0.156929,0.0154673,0.0566318,-0.00492056,-0.0331032,-0.124805,-0.03198,0.0785206,-0.0223618,0.154392,0.0980952,0.188517,-0.0497451,5117690,0
301105,184,3,-4.88281e-07,0.136655,0.0719911,-0.171449,0.0112625,0.0462639,-0.00378773,-0.0367612,-0.121747,-0.030533,0.0769005,-0.017634,0.160836,0.109279,0.201408,-0.0497285,5271455,0
301106,184,3,-2.95003e-07,0.138349,0.0718105,-0.168553,0.0164792,0.0520573,-0.00687794,-0.0336212,-0.128591,-0.0285701,0.0778218,-0.0155074,0.162115,0.109375,0.205071,-0.0552078,5263230,0
301107,184,3,-1.58691e-07,0.133547,0.0736744,-0.168744,0.010809,0.0383461,-0.00486342,-0.0271219,-0.110647,-0.0253157,0.0805949,-0.024026,0.162074,0.108324,0.202642,-0.0599748,5251133,0
301108,184,3,-1.51774e-06,0.137376,0.0775598,-0.161226,0.00904548,0.0494274,-0.00811689,-0.0313784,-0.125219,-0.0298835,0.0788171,-0.0161165,0.155567,0.104113,0.198401,-0.0545663,5214885,0
301109,184,3,6.9987e-07,0.156558,0.0980664,-0.193547,0.0138335,0.0541736,-0.00789696,-0.0353199,-0.146378,-0.0340631,0.0901256,-0.0217819,0.19153,0.119926,0.233441,-0.0627785,5297456,0
301110,184,3,-3.13314e-07,0.135702,0.089808,-0.217562,0.0323041,0.0930303,-0.00357057,-0.0431115,-0.15569,-0.017473,0.0867793,-0.0275287,0.213428,0.134719,0.270272,-0.0703164,5584586,0
301111,185,3,-6.71387e-08,0.262756,0.177819,-0.324792,0.00873062,0.116851,0.0760464,-0.152339,-0.244598,-0.0823863,0.131162,-0.0261156,0.212337,0.189826,0.33884,-0.201014,6897057,0
301112,185,3,-3.05176e-06,0.25227,0.183261,-0.324284,0.00158042,0.10811,0.103028,-0.150318,-0.250286,-0.0894507,0.137699,-0.0213267,0.229749,0.196352,0.397117,-0.199605,6823639,0
301113,185,3,-4.88281e-08,0.243719,0.178373,-0.325278,-0.0121713,0.0933891,0.0887434,-0.159647,-0.241165,-0.0718667,0.132032,-0.0188115,0.235151,0.20364,0.400466,-0.192366,6835804,0
301114,185,3,-2.76286e-06,0.245356,0.192668,-0.318235,0.00159818,0.106756,0.108289,-0.14749,-0.259955,-0.0929084,0.140776,-0.0131197,0.224019,0.180242,0.395131,-0.202566,6780641,0
301115,185,3,-2.63875e-06,0.157351,0.105862,-0.242047,0.0225151,0.0977763,0.00897765,-0.0945253,-0.186496,-0.0391529,0.111023,-0.0249938,0.226978,0.166661,0.315583,-0.0858967,6873617,0
301116,185,3,-1.6276e-06,0.143732,0.118035,-0.2496,0.0372394,0.0969747,-0.000327124,-0.0600419,-0.209292,-0.0353868,0.123933,-0.0108152,0.242431,0.158083,0.332249,-0.086973,6755698,0
